INFO 2025-12-16 10:44:33,177 autoreload 19056 20440 Watching for file changes with StatReloader
DEBUG 2025-12-16 10:46:11,640 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\zoneinfo\__init__.py first seen with mtime 1633354926.0
DEBUG 2025-12-16 10:46:11,640 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1764595414.5093527
DEBUG 2025-12-16 10:46:11,640 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\types\string.py first seen with mtime 1765007461.2253866
DEBUG 2025-12-16 10:46:11,641 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1764595414.9269822
DEBUG 2025-12-16 10:46:11,641 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\views\generic\base.py first seen with mtime 1764595421.4168756
DEBUG 2025-12-16 10:46:11,642 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\utils\humanize_datetime.py first seen with mtime 1765024432.7128825
DEBUG 2025-12-16 10:46:11,643 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1764595420.1763036
DEBUG 2025-12-16 10:46:11,645 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\DLLs\_ssl.pyd first seen with mtime 1633354962.0
DEBUG 2025-12-16 10:46:11,646 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\backends\postgresql\schema.py first seen with mtime 1764595420.3693917
DEBUG 2025-12-16 10:46:11,647 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework_simplejwt\utils.py first seen with mtime 1765030487.6715493
DEBUG 2025-12-16 10:46:11,648 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\dotenv\variables.py first seen with mtime 1765009380.450857
DEBUG 2025-12-16 10:46:11,648 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework_simplejwt\authentication.py first seen with mtime 1765030487.648427
DEBUG 2025-12-16 10:46:11,649 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\management\base.py first seen with mtime 1764595420.2324104
DEBUG 2025-12-16 10:46:11,649 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\xml\dom\NodeFilter.py first seen with mtime 1633354926.0
DEBUG 2025-12-16 10:46:11,650 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1764595419.1803265
DEBUG 2025-12-16 10:46:11,650 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\query.py first seen with mtime 1764595420.4323943
DEBUG 2025-12-16 10:46:11,650 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1764595421.4068413
DEBUG 2025-12-16 10:46:11,651 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\Hospital_Project\doctor_module\models.py first seen with mtime 1765557638.7326615
DEBUG 2025-12-16 10:46:11,651 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\utils\tree.py first seen with mtime 1764595421.3808408
DEBUG 2025-12-16 10:46:11,651 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\schemas\openapi.py first seen with mtime 1765024432.472429
DEBUG 2025-12-16 10:46:11,652 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\wsgiref\handlers.py first seen with mtime 1633354926.0
DEBUG 2025-12-16 10:46:11,652 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1764595420.2404096
DEBUG 2025-12-16 10:46:11,653 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\sqlparse\filters\reindent.py first seen with mtime 1764595407.8054087
DEBUG 2025-12-16 10:46:11,653 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework_simplejwt\token_blacklist\apps.py first seen with mtime 1765030487.902223
DEBUG 2025-12-16 10:46:11,654 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1764595407.7884045
DEBUG 2025-12-16 10:46:11,654 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\email\feedparser.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,655 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\genericpath.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,655 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\importlib\metadata\_text.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,656 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\template\loader.py first seen with mtime 1764595421.0224714
DEBUG 2025-12-16 10:46:11,656 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\encodings\utf_8.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,657 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\__init__.py first seen with mtime 1764595409.1426132
DEBUG 2025-12-16 10:46:11,657 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\email\mime\text.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,658 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\postgres\fields\__init__.py first seen with mtime 1764595417.745837
DEBUG 2025-12-16 10:46:11,659 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework_simplejwt\tokens.py first seen with mtime 1765030487.6685557
DEBUG 2025-12-16 10:46:11,660 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1764595420.2964125
DEBUG 2025-12-16 10:46:11,661 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\corsheaders\defaults.py first seen with mtime 1765100810.8250856
DEBUG 2025-12-16 10:46:11,662 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\mixins.py first seen with mtime 1765024432.0237188
DEBUG 2025-12-16 10:46:11,662 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\utils\mediatypes.py first seen with mtime 1765024432.71553
DEBUG 2025-12-16 10:46:11,663 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1764595420.4133918
DEBUG 2025-12-16 10:46:11,664 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1764595421.3868406
DEBUG 2025-12-16 10:46:11,664 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1764595414.4853404
DEBUG 2025-12-16 10:46:11,665 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\asyncio\windows_events.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,665 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1764595413.4732156
DEBUG 2025-12-16 10:46:11,666 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\template\library.py first seen with mtime 1764595421.0204718
DEBUG 2025-12-16 10:46:11,666 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\management\__init__.py first seen with mtime 1764595420.2314124
DEBUG 2025-12-16 10:46:11,666 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\os.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,667 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\files\images.py first seen with mtime 1764595420.1823142
DEBUG 2025-12-16 10:46:11,667 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\template\response.py first seen with mtime 1764595421.0401416
DEBUG 2025-12-16 10:46:11,668 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\sessions\backends\__init__.py first seen with mtime 1764595419.1783278
DEBUG 2025-12-16 10:46:11,668 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg_binary\_psycopg.cp310-win_amd64.pyd first seen with mtime 1765007460.8858638
DEBUG 2025-12-16 10:46:11,669 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\errors.py first seen with mtime 1765007461.1495728
DEBUG 2025-12-16 10:46:11,669 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\importlib\metadata\_adapters.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,669 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1764595420.1004026
DEBUG 2025-12-16 10:46:11,670 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\importlib\metadata\_functools.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,670 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\zoneinfo\_common.py first seen with mtime 1633354926.0
DEBUG 2025-12-16 10:46:11,671 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\functions\comparison.py first seen with mtime 1764595420.4564006
DEBUG 2025-12-16 10:46:11,671 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\_typeinfo.py first seen with mtime 1765007461.1234975
DEBUG 2025-12-16 10:46:11,671 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\pq\misc.py first seen with mtime 1765007461.1928153
DEBUG 2025-12-16 10:46:11,672 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\Hospital_Project\doctor_module\apps.py first seen with mtime 1765557638.7286634
DEBUG 2025-12-16 10:46:11,672 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\types\composite.py first seen with mtime 1765007461.2022088
DEBUG 2025-12-16 10:46:11,673 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\uuid.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,673 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\forms\__init__.py first seen with mtime 1764595420.5386837
DEBUG 2025-12-16 10:46:11,675 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1764595414.502352
DEBUG 2025-12-16 10:46:11,675 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1764595420.5101106
DEBUG 2025-12-16 10:46:11,676 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1764595420.1423073
DEBUG 2025-12-16 10:46:11,678 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\staticfiles\views.py first seen with mtime 1764595420.0973997
DEBUG 2025-12-16 10:46:11,679 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1764595420.2014127
DEBUG 2025-12-16 10:46:11,680 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1764595407.804406
DEBUG 2025-12-16 10:46:11,680 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\connection.py first seen with mtime 1765007461.137292
DEBUG 2025-12-16 10:46:11,680 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1764595421.1218603
DEBUG 2025-12-16 10:46:11,681 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\template\loaders\cached.py first seen with mtime 1764595421.0801458
DEBUG 2025-12-16 10:46:11,681 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\core\paginator.py first seen with mtime 1764595420.1169138
DEBUG 2025-12-16 10:46:11,682 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\email\_header_value_parser.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,682 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\reprlib.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,683 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1765024432.7165434
DEBUG 2025-12-16 10:46:11,683 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\postgres\lookups.py first seen with mtime 1764595417.7288344
DEBUG 2025-12-16 10:46:11,684 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\constraints.py first seen with mtime 1764595420.4193902
DEBUG 2025-12-16 10:46:11,684 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\contrib\postgres\forms\hstore.py first seen with mtime 1764595417.795371
DEBUG 2025-12-16 10:46:11,685 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\nturl2path.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,685 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\pq\_enums.py first seen with mtime 1765007461.1840582
DEBUG 2025-12-16 10:46:11,686 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\quopri.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,686 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\abc.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,686 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\wsgiref\util.py first seen with mtime 1633354926.0
DEBUG 2025-12-16 10:46:11,687 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\utils\version.py first seen with mtime 1764595421.3818412
DEBUG 2025-12-16 10:46:11,687 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\threading.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,688 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\DLLs\_hashlib.pyd first seen with mtime 1633354960.0
DEBUG 2025-12-16 10:46:11,688 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\template\autoreload.py first seen with mtime 1764595420.9626026
DEBUG 2025-12-16 10:46:11,688 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\conninfo.py first seen with mtime 1765007461.1400087
DEBUG 2025-12-16 10:46:11,689 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\string.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,689 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\unittest\signals.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,690 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\types\numeric.py first seen with mtime 1765007461.2184744
DEBUG 2025-12-16 10:46:11,691 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\rest_framework\status.py first seen with mtime 1765024432.044405
DEBUG 2025-12-16 10:46:11,691 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\sre_compile.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,692 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\utils\timesince.py first seen with mtime 1764595421.3768418
DEBUG 2025-12-16 10:46:11,693 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\json\decoder.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,694 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\psycopg\_preparing.py first seen with mtime 1765007461.104648
DEBUG 2025-12-16 10:46:11,695 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\ctypes\wintypes.py first seen with mtime 1633354924.0
DEBUG 2025-12-16 10:46:11,696 autoreload 2648 21484 File C:\Users\amans\Desktop\HMS\Backend\venv\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1764595420.4513998
DEBUG 2025-12-16 10:46:11,696 autoreload 2648 21484 File C:\Users\amans\AppData\Local\Programs\Python\Python310\Lib\contextlib.py first seen with mtime 1633354924.0
